停車票號,入場時間,出場時間,發票號碼,收費金額
2021021509173840,2021/02/15 09:17:00,2021/02/15 10:35:58,未開發票,45
2021021508493834,2021/02/15 08:49:00,2021/02/15 10:38:07,未開發票,60
2021021508553837,2021/02/15 08:55:00,2021/02/15 10:39:01,未開發票,60
2021021508553836,2021/02/15 08:55:00,2021/02/15 10:40:04,56697333,60
2021021509063839,2021/02/15 09:06:00,2021/02/15 10:41:18,56697334,60
2021021509043838,2021/02/15 09:04:00,2021/02/15 10:46:54,56697335,60
2021021508403833,2021/02/15 08:40:00,2021/02/15 10:47:55,未開發票,75
2021021400443823,2021/02/14 00:44:00,2021/02/15 11:52:54,未開發票,300
2021021510483841,2021/02/15 10:48:00,2021/02/15 15:03:52,56697336,135
2021021511403842,2021/02/15 11:40:00,2021/02/15 15:17:32,56697337,120
2021021515463845,2021/02/15 15:46:00,2021/02/15 16:26:53,未開發票,30
2021021514533844,2021/02/15 14:53:00,2021/02/15 16:46:22,未開發票,60
2021021310333805,2021/02/13 10:33:00,2021/02/15 19:28:05,未開發票,450
2021021511593843,2021/02/15 11:59:00,2021/02/15 19:30:14,未開發票,150
2021021519453847,2021/02/15 19:45:00,2021/02/15 19:56:42,56697338,15
2021021518183846,2021/02/15 18:18:00,2021/02/15 20:51:44,未開發票,90
2021021609043850,2021/02/16 09:04:00,2021/02/16 09:46:39,56697339,30
2021021608593849,2021/02/16 08:59:00,2021/02/16 09:47:08,56697340,30
2021021608503848,2021/02/16 08:50:00,2021/02/16 09:47:32,56697341,30
2021021613383853,2021/02/16 13:38:00,2021/02/16 13:56:30,56697342,15
2021021613353852,2021/02/16 13:35:00,2021/02/16 15:03:01,未開發票,45
2021021613203851,2021/02/16 13:20:00,2021/02/16 15:33:31,未開發票,75
2021021614073854,2021/02/16 14:07:00,2021/02/16 17:01:47,未開發票,90
2021021617143855,2021/02/16 17:14:00,2021/02/16 17:58:07,未開發票,30
2021021618083856,2021/02/16 18:08:00,2021/02/16 19:38:55,56697343,45
2021021708473871,2021/02/17 08:47:00,2021/02/17 08:50:00,56697344,15
2021021708113866,2021/02/17 08:11:00,2021/02/17 10:32:54,56697345,75
2021021710143873,2021/02/17 10:14:00,2021/02/17 10:43:59,未開發票,15
2021021708393870,2021/02/17 08:39:00,2021/02/17 10:45:31,56697346,75
2021021708263868,2021/02/17 08:26:00,2021/02/17 10:46:01,56697347,75
2021021708233867,2021/02/17 08:23:00,2021/02/17 11:22:35,56697348,90
2021021707563864,2021/02/17 07:56:00,2021/02/17 11:26:38,56697349,105
2021021712393875,2021/02/17 12:39:00,2021/02/17 12:51:43,56697350,15
2021021712313874,2021/02/17 12:31:00,2021/02/17 13:08:48,未開發票,30
2021021713073876,2021/02/17 13:07:00,2021/02/17 13:41:45,56697351,30
2021021714043881,2021/02/17 14:04:00,2021/02/17 14:23:53,56697352,15
2021021713283877,2021/02/17 13:28:00,2021/02/17 14:48:21,56697353,45
2021021713363878,2021/02/17 13:36:00,2021/02/17 15:21:00,56697354,60
2021021713553879,2021/02/17 13:55:00,2021/02/17 16:00:44,未開發票,75
2021021713563880,2021/02/17 13:56:00,2021/02/17 16:37:23,56697355,90
2021021716093882,2021/02/17 16:09:00,2021/02/17 16:49:32,56697356,30
2021021708343869,2021/02/17 08:34:00,2021/02/17 17:02:04,56697357,150
2021021706493858,2021/02/17 06:49:00,2021/02/17 17:03:24,未開發票,150
2021021707003860,2021/02/17 07:00:00,2021/02/17 17:08:31,56697358,150
2021021707433862,2021/02/17 07:43:00,2021/02/17 17:11:54,56697359,150
2021021709163872,2021/02/17 09:16:00,2021/02/17 17:15:46,56697360,150
2021021707253861,2021/02/17 07:25:00,2021/02/17 17:19:18,56697361,150
2021021716403883,2021/02/17 16:40:00,2021/02/17 17:25:04,56697362,30
2021021704553857,2021/02/17 04:55:00,2021/02/17 17:59:12,未開發票,150
2021021707563865,2021/02/17 07:56:00,2021/02/17 18:27:45,56697363,150
2021021707463863,2021/02/17 07:46:00,2021/02/17 19:03:14,56697364,150
2021021722503884,2021/02/17 22:50:00,2021/02/18 10:32:18,未開發票,195
2021021810393898,2021/02/18 10:39:00,2021/02/18 11:17:10,56697365,30
2021021807413889,2021/02/18 07:41:00,2021/02/18 11:52:51,56697366,135
2021021808083894,2021/02/18 08:08:00,2021/02/18 12:08:41,56697367,120
2021021808223896,2021/02/18 08:22:00,2021/02/18 12:11:39,未開發票,120
2021021810573899,2021/02/18 10:57:00,2021/02/18 12:28:43,56697368,45
2021021813053900,2021/02/18 13:05:00,2021/02/18 13:34:59,未開發票,15
2021021807223887,2021/02/18 07:22:00,2021/02/18 14:16:16,56697369,150
2021021815153905,2021/02/18 15:15:00,2021/02/18 15:20:36,未開發票,15
2021021814423902,2021/02/18 14:42:00,2021/02/18 15:46:19,56697370,45
2021021814563904,2021/02/18 14:56:00,2021/02/18 15:47:55,未開發票,30
2021021814063901,2021/02/18 14:06:00,2021/02/18 15:57:19,未開發票,60
2021021807443890,2021/02/18 07:44:00,2021/02/18 16:25:49,56697371,150
2021021807313888,2021/02/18 07:31:00,2021/02/18 16:38:33,56697372,150
2021021815223906,2021/02/18 15:22:00,2021/02/18 16:55:22,未開發票,60
2021021808313897,2021/02/18 08:31:00,2021/02/18 17:00:42,56697373,150
2021021808193895,2021/02/18 08:19:00,2021/02/18 17:01:14,56697374,150
2021021807473893,2021/02/18 07:47:00,2021/02/18 17:14:10,56697375,150
2021021816563909,2021/02/18 16:56:00,2021/02/18 17:14:38,未開發票,15
2021021807443891,2021/02/18 07:44:00,2021/02/18 17:31:39,56697376,150
2021021816263907,2021/02/18 16:26:00,2021/02/18 18:06:05,未開發票,60
2021021814473903,2021/02/18 14:47:00,2021/02/18 18:33:03,未開發票,120
2021021817013910,2021/02/18 17:01:00,2021/02/18 19:02:10,未開發票,60
2021021806223886,2021/02/18 06:22:00,2021/02/18 19:06:34,未開發票,150
2021021807473892,2021/02/18 07:47:00,2021/02/18 19:10:21,56697377,150
2021021816343908,2021/02/18 16:34:00,2021/02/18 20:00:27,56697378,105
2021021805453885,2021/02/18 05:45:00,2021/02/18 21:08:32,56697379,150
2021021908253920,2021/02/19 08:25:00,2021/02/19 10:31:46,56697380,75
2021021911263925,2021/02/19 11:26:00,2021/02/19 11:32:27,56697381,15
2021021911243924,2021/02/19 11:24:00,2021/02/19 11:43:57,56697382,15
2021021909373921,2021/02/19 09:37:00,2021/02/19 12:00:05,未開發票,75
2021021910363923,2021/02/19 10:36:00,2021/02/19 12:04:54,未開發票,45
2021021911413927,2021/02/19 11:41:00,2021/02/19 12:13:43,未開發票,30
2021021911263926,2021/02/19 11:26:00,2021/02/19 12:38:44,56697383,45
2021021907133913,2021/02/19 07:13:00,2021/02/19 12:45:09,56697384,150
2021021912143928,2021/02/19 12:14:00,2021/02/19 13:00:54,未開發票,30
2021021910223922,2021/02/19 10:22:00,2021/02/19 13:14:07,56697385,90
2021021913073929,2021/02/19 13:07:00,2021/02/19 13:58:10,56697386,30
2021021913343931,2021/02/19 13:34:00,2021/02/19 14:00:15,56697387,15
2021021913463932,2021/02/19 13:46:00,2021/02/19 14:44:08,56697388,30
2021021914143935,2021/02/19 14:14:00,2021/02/19 15:00:08,56697389,30
2021021914273937,2021/02/19 14:27:00,2021/02/19 15:19:26,未開發票,30
2021021914153936,2021/02/19 14:15:00,2021/02/19 15:26:34,56697390,45
2021021908203919,2021/02/19 08:20:00,2021/02/19 16:24:52,56697391,150
2021021706573859,2021/02/17 06:57:00,2021/02/19 16:33:05,56697392,450
2021021400053822,2021/02/14 00:05:00,2021/02/19 16:38:08,56697393,900
2021021914063933,2021/02/19 14:06:00,2021/02/19 16:40:11,56697394,90
2021021907233914,2021/02/19 07:23:00,2021/02/19 16:53:21,56697395,150
2021021907443915,2021/02/19 07:44:00,2021/02/19 16:54:00,56697396,150
2021021907473916,2021/02/19 07:47:00,2021/02/19 16:56:17,56697397,150
2021021907513918,2021/02/19 07:51:00,2021/02/19 17:02:43,56697398,150
2021021907503917,2021/02/19 07:50:00,2021/02/19 17:12:23,56697399,150
2021021917063939,2021/02/19 17:06:00,2021/02/19 17:56:32,56697400,30
2021021907043912,2021/02/19 07:04:00,2021/02/19 18:02:32,未開發票,150
2021021913213930,2021/02/19 13:21:00,2021/02/19 18:24:16,未開發票,150
2021021916353938,2021/02/19 16:35:00,2021/02/19 18:26:42,56697401,60
2021021905533911,2021/02/19 05:53:00,2021/02/19 19:04:38,未開發票,150
2021021914093934,2021/02/19 14:09:00,2021/02/19 19:32:39,56697402,150
2021021918553941,2021/02/19 18:55:00,2021/02/19 20:07:49,未開發票,45
2021021918303940,2021/02/19 18:30:00,2021/02/19 22:08:55,未開發票,120
2021022007463949,2021/02/20 07:46:00,2021/02/20 08:56:23,56697403,45
2021022007073945,2021/02/20 07:07:00,2021/02/20 09:32:00,56697404,75
2021022009033952,2021/02/20 09:03:00,2021/02/20 10:00:24,未開發票,30
2021022011343953,2021/02/20 11:34:00,2021/02/20 14:08:17,56697405,90
2021022014543955,2021/02/20 14:54:00,2021/02/20 15:16:43,未開發票,15
2021022012003954,2021/02/20 12:00:00,2021/02/20 15:44:39,56697406,120
2021022008063951,2021/02/20 08:06:00,2021/02/20 15:45:23,56697407,150
2021022015473956,2021/02/20 15:47:00,2021/02/20 16:11:28,未開發票,15
2021022016023957,2021/02/20 16:02:00,2021/02/20 16:30:09,56697408,15
2021022007313947,2021/02/20 07:31:00,2021/02/20 16:48:12,56697409,150
2021022007273946,2021/02/20 07:27:00,2021/02/20 17:04:23,56697410,150
2021022008013950,2021/02/20 08:01:00,2021/02/20 17:06:34,未開發票,150
2021022007433948,2021/02/20 07:43:00,2021/02/20 17:13:18,56697411,150
2021022005323943,2021/02/20 05:32:00,2021/02/20 17:33:49,未開發票,150
2021022017403959,2021/02/20 17:40:00,2021/02/20 18:03:42,未開發票,15
2021022007023944,2021/02/20 07:02:00,2021/02/20 18:08:33,未開發票,150
2021022016593958,2021/02/20 16:59:00,2021/02/20 19:10:29,未開發票,75
2021022019213961,2021/02/20 19:21:00,2021/02/20 20:18:02,未開發票,30
2021022019383962,2021/02/20 19:38:00,2021/02/20 21:01:01,未開發票,45
2021022017563960,2021/02/20 17:56:00,2021/02/20 23:52:11,未開發票,150
2021022109533966,2021/02/21 09:53:00,2021/02/21 10:33:49,未開發票,30
2021022111373967,2021/02/21 11:37:00,2021/02/21 12:15:07,未開發票,30
2021022112473974,2021/02/21 12:47:00,2021/02/21 12:54:33,未開發票,15
2021022113083978,2021/02/21 13:08:00,2021/02/21 13:36:27,56697412,15
2021022112033971,2021/02/21 12:03:00,2021/02/21 13:59:05,56697413,60
2021022111513968,2021/02/21 11:51:00,2021/02/21 14:11:30,56697414,75
2021022112493975,2021/02/21 12:49:00,2021/02/21 14:16:23,未開發票,45
2021022112003970,2021/02/21 12:00:00,2021/02/21 14:25:52,未開發票,75
2021022111513969,2021/02/21 11:51:00,2021/02/21 14:31:22,未開發票,90
2021022112283972,2021/02/21 12:28:00,2021/02/21 14:32:11,未開發票,75
2021022113453979,2021/02/21 13:45:00,2021/02/21 14:42:40,56697415,30
2021022112503976,2021/02/21 12:50:00,2021/02/21 14:57:59,未開發票,75
2021022112433973,2021/02/21 12:43:00,2021/02/21 15:03:27,未開發票,75
2021022112503977,2021/02/21 12:50:00,2021/02/21 15:40:41,56697416,90
2021022107323964,2021/02/21 07:32:00,2021/02/21 16:41:32,未開發票,150
2021022116073980,2021/02/21 16:07:00,2021/02/21 16:49:44,未開發票,30
2021022109083965,2021/02/21 09:08:00,2021/02/21 17:22:08,未開發票,150
2021022000443942,2021/02/20 00:44:00,2021/02/21 20:12:06,未開發票,300
2021022103153963,2021/02/21 03:15:00,2021/02/21 21:40:35,未開發票,150
2021022121063981,2021/02/21 21:06:00,2021/02/21 22:57:59,56697417,60
2021022206593986,2021/02/22 06:59:00,2021/02/22 07:52:17,56697418,30
2021022210033999,2021/02/22 10:03:00,2021/02/22 10:31:51,未開發票,15
2021022209553998,2021/02/22 09:55:00,2021/02/22 10:58:47,未開發票,45
2021022210514001,2021/02/22 10:51:00,2021/02/22 11:19:03,56697419,15
2021022207593993,2021/02/22 07:59:00,2021/02/22 11:28:27,56697420,105
2021022208233994,2021/02/22 08:23:00,2021/02/22 11:30:10,56697421,105
2021022208343996,2021/02/22 08:34:00,2021/02/22 11:31:17,56697422,90
2021022210434000,2021/02/22 10:43:00,2021/02/22 11:37:31,56697423,30
2021022211064002,2021/02/22 11:06:00,2021/02/22 12:04:34,56697424,30
2021022211254003,2021/02/22 11:25:00,2021/02/22 12:18:26,未開發票,30
2021022207383988,2021/02/22 07:38:00,2021/02/22 13:10:32,56697425,150
2021022212474004,2021/02/22 12:47:00,2021/02/22 13:20:50,56697426,30
2021022212504005,2021/02/22 12:50:00,2021/02/22 13:39:19,未開發票,30
2021022213574008,2021/02/22 13:57:00,2021/02/22 14:14:25,56697427,15
2021022208233995,2021/02/22 08:23:00,2021/02/22 14:20:51,56697428,150
2021022214244009,2021/02/22 14:24:00,2021/02/22 14:28:10,未開發票,15
2021022213284006,2021/02/22 13:28:00,2021/02/22 15:02:53,未開發票,60
2021022214544012,2021/02/22 14:54:00,2021/02/22 15:07:30,未開發票,15
2021022215064013,2021/02/22 15:06:00,2021/02/22 15:22:41,56697429,15
2021022214344011,2021/02/22 14:34:00,2021/02/22 16:32:45,56697430,60
2021022207353987,2021/02/22 07:35:00,2021/02/22 17:00:24,56697431,150
2021022214244010,2021/02/22 14:24:00,2021/02/22 17:10:07,56697432,90
2021022207433989,2021/02/22 07:43:00,2021/02/22 17:11:46,未開發票,150
2021022207503992,2021/02/22 07:50:00,2021/02/22 17:19:36,56697433,150
2021022213574007,2021/02/22 13:57:00,2021/02/22 17:23:35,未開發票,105
2021022216404016,2021/02/22 16:40:00,2021/02/22 17:51:56,未開發票,45
2021022207463990,2021/02/22 07:46:00,2021/02/22 17:56:44,56697434,150
2021022216264014,2021/02/22 16:26:00,2021/02/22 17:59:00,未開發票,60
2021022216284015,2021/02/22 16:28:00,2021/02/22 18:46:52,56697435,75
2021022205113985,2021/02/22 05:11:00,2021/02/22 19:39:54,未開發票,150
2021022207503991,2021/02/22 07:50:00,2021/02/22 19:48:26,56697436,150
2021022220344018,2021/02/22 20:34:00,2021/02/22 20:39:31,56697437,15
2021022220194017,2021/02/22 20:19:00,2021/02/22 22:10:36,未開發票,60
2021022209493997,2021/02/22 09:49:00,2021/02/23 00:41:10,56697438,165
2021022306354020,2021/02/23 06:35:00,2021/02/23 09:04:58,56697439,75
2021022310364033,2021/02/23 10:36:00,2021/02/23 10:59:23,56697440,15
2021022311264034,2021/02/23 11:26:00,2021/02/23 11:35:22,56697441,15
2021022308054030,2021/02/23 08:05:00,2021/02/23 12:25:49,56697442,135
2021022312394035,2021/02/23 12:39:00,2021/02/23 13:16:55,未開發票,30
2021022313244036,2021/02/23 13:24:00,2021/02/23 13:41:56,未開發票,15
2021022307534027,2021/02/23 07:53:00,2021/02/23 13:43:25,56697443,150
2021022308264031,2021/02/23 08:26:00,2021/02/23 14:14:22,56697444,150
2021022309174032,2021/02/23 09:17:00,2021/02/23 15:13:03,56697445,150
2021022313444037,2021/02/23 13:44:00,2021/02/23 15:20:08,56697446,60
2021022314064039,2021/02/23 14:06:00,2021/02/23 15:27:44,56697447,45
2021022314114040,2021/02/23 14:11:00,2021/02/23 15:29:01,未開發票,45
2021022313454038,2021/02/23 13:45:00,2021/02/23 15:43:27,56697448,60
2021022307354024,2021/02/23 07:35:00,2021/02/23 16:20:23,56697449,150
2021022316224042,2021/02/23 16:22:00,2021/02/23 16:31:04,56697450,15
2021022314164041,2021/02/23 14:16:00,2021/02/23 16:37:17,56697451,75
2021022307544028,2021/02/23 07:54:00,2021/02/23 16:58:00,未開發票,150
2021022307224022,2021/02/23 07:22:00,2021/02/23 17:09:49,56697452,150
2021022307554029,2021/02/23 07:55:00,2021/02/23 17:11:53,56697453,150
2021022307324023,2021/02/23 07:32:00,2021/02/23 17:16:55,56697454,150
2021022307464025,2021/02/23 07:46:00,2021/02/23 17:22:52,56697455,150
2021022307074021,2021/02/23 07:07:00,2021/02/23 17:59:57,未開發票,150
2021022316344044,2021/02/23 16:34:00,2021/02/23 18:56:59,56697456,75
2021022307474026,2021/02/23 07:47:00,2021/02/23 19:04:54,56697457,150
2021022316284043,2021/02/23 16:28:00,2021/02/23 19:05:30,未開發票,90
2021022305194019,2021/02/23 05:19:00,2021/02/23 19:27:31,未開發票,150
2021022318454045,2021/02/23 18:45:00,2021/02/24 01:23:36,未開發票,195
2021022409014060,2021/02/24 09:01:00,2021/02/24 09:34:31,56697458,30
2021022409474061,2021/02/24 09:47:00,2021/02/24 10:47:52,56697459,30
2021022407504054,2021/02/24 07:50:00,2021/02/24 10:58:29,56697460,105
2021022411124063,2021/02/24 11:12:00,2021/02/24 12:15:51,56697461,45
2021022408054057,2021/02/24 08:05:00,2021/02/24 12:43:49,56697462,150
2021022412224064,2021/02/24 12:22:00,2021/02/24 12:58:13,未開發票,30
2021022413114065,2021/02/24 13:11:00,2021/02/24 14:07:12,未開發票,30
2021022408264059,2021/02/24 08:26:00,2021/02/24 15:05:52,56697500,150
2021022414214067,2021/02/24 14:21:00,2021/02/24 15:44:20,56697501,45
2021022413354066,2021/02/24 13:35:00,2021/02/24 16:06:06,未開發票,75
2021022415024068,2021/02/24 15:02:00,2021/02/24 16:14:01,未開發票,45
2021022415274069,2021/02/24 15:27:00,2021/02/24 16:58:53,56697502,60
2021022407104049,2021/02/24 07:10:00,2021/02/24 17:00:15,56697503,150
2021022407224051,2021/02/24 07:22:00,2021/02/24 17:03:09,56697504,150
2021022407164050,2021/02/24 07:16:00,2021/02/24 17:09:48,56697505,150
2021022407384052,2021/02/24 07:38:00,2021/02/24 17:11:02,56697506,150
2021022407524055,2021/02/24 07:52:00,2021/02/24 17:16:23,56697507,150
2021022407434053,2021/02/24 07:43:00,2021/02/24 17:17:23,56697508,150
2021022406524047,2021/02/24 06:52:00,2021/02/24 17:52:20,56697509,150
2021022407104048,2021/02/24 07:10:00,2021/02/24 17:58:54,未開發票,150
2021022408044056,2021/02/24 08:04:00,2021/02/24 18:02:15,56697510,150
2021022408204058,2021/02/24 08:20:00,2021/02/24 18:10:09,56697511,150
2021022410544062,2021/02/24 10:54:00,2021/02/24 18:11:04,未開發票,150
2021022417574070,2021/02/24 17:57:00,2021/02/24 19:38:34,56697512,60
2021022405064046,2021/02/24 05:06:00,2021/02/24 19:54:47,56697513,150
2021022508194081,2021/02/25 08:19:00,2021/02/25 09:16:02,未開發票,30
2021022507424075,2021/02/25 07:42:00,2021/02/25 10:00:37,56697514,75
2021022509454085,2021/02/25 09:45:00,2021/02/25 11:35:44,56697515,60
2021022510554086,2021/02/25 10:55:00,2021/02/25 11:41:23,56697516,30
2021022511234087,2021/02/25 11:23:00,2021/02/25 12:13:28,56697517,30
2021022509104084,2021/02/25 09:10:00,2021/02/25 12:23:54,56697518,105
2021022508254083,2021/02/25 08:25:00,2021/02/25 12:38:00,56697519,135
2021022507594080,2021/02/25 07:59:00,2021/02/25 13:04:34,56697520,150
2021022513064089,2021/02/25 13:06:00,2021/02/25 13:30:44,56697521,15
2021022514094092,2021/02/25 14:09:00,2021/02/25 14:39:39,未開發票,15
2021022514014091,2021/02/25 14:01:00,2021/02/25 14:43:23,未開發票,30
2021022513194090,2021/02/25 13:19:00,2021/02/25 15:07:49,56697522,60
2021022514564094,2021/02/25 14:56:00,2021/02/25 15:47:58,未開發票,30
2021022514094093,2021/02/25 14:09:00,2021/02/25 15:50:52,未開發票,60
2021022515364095,2021/02/25 15:36:00,2021/02/25 15:53:23,未開發票,15
2021022516414096,2021/02/25 16:41:00,2021/02/25 16:45:09,56697523,15
2021022507224074,2021/02/25 07:22:00,2021/02/25 17:02:48,56697524,150
2021022507464077,2021/02/25 07:46:00,2021/02/25 17:04:02,56697525,150
2021022507444076,2021/02/25 07:44:00,2021/02/25 17:10:37,56697526,150
2021022507584079,2021/02/25 07:58:00,2021/02/25 17:17:25,56697527,150
2021022507084073,2021/02/25 07:08:00,2021/02/25 17:58:52,未開發票,150
2021022517144097,2021/02/25 17:14:00,2021/02/25 18:48:29,56697528,60
2021022507524078,2021/02/25 07:52:00,2021/02/25 18:57:32,56697529,150
2021022518444098,2021/02/25 18:44:00,2021/02/25 19:05:19,56697530,15
2021022505134071,2021/02/25 05:13:00,2021/02/25 20:04:39,未開發票,150
2021022512094088,2021/02/25 12:09:00,2021/02/25 20:35:18,未開發票,150
2021022508224082,2021/02/25 08:22:00,2021/02/25 21:02:43,56697531,150
2021022506294072,2021/02/25 06:29:00,2021/02/25 21:43:34,56697532,150
2021022518474099,2021/02/25 18:47:00,2021/02/25 22:04:32,未開發票,105
2021022607414106,2021/02/26 07:41:00,2021/02/26 09:49:38,56697533,75
2021022608204109,2021/02/26 08:20:00,2021/02/26 11:36:47,56697534,105
2021022203263984,2021/02/22 03:26:00,2021/02/26 12:01:15,56697535,750
2021022612274114,2021/02/26 12:27:00,2021/02/26 13:05:54,56697536,30
2021022608284110,2021/02/26 08:28:00,2021/02/26 13:50:17,56697537,150
2021022611094113,2021/02/26 11:09:00,2021/02/26 14:27:02,56697538,105
2021022612564116,2021/02/26 12:56:00,2021/02/26 14:32:36,未開發票,60
2021022613594117,2021/02/26 13:59:00,2021/02/26 14:41:53,未開發票,30
2021022607024101,2021/02/26 07:02:00,2021/02/26 14:54:12,未開發票,150
2021022612454115,2021/02/26 12:45:00,2021/02/26 15:05:56,56697539,75
2021022614304120,2021/02/26 14:30:00,2021/02/26 15:09:28,56697540,30
2021022615054122,2021/02/26 15:05:00,2021/02/26 15:45:40,未開發票,30
2021022609304112,2021/02/26 09:30:00,2021/02/26 16:08:49,未開發票,150
2021022616074124,2021/02/26 16:07:00,2021/02/26 16:23:16,56697541,15
2021022607404105,2021/02/26 07:40:00,2021/02/26 16:50:17,未開發票,150
2021022614464121,2021/02/26 14:46:00,2021/02/26 16:51:40,56697542,75
2021022607354104,2021/02/26 07:35:00,2021/02/26 16:52:21,56697543,150
2021022615244123,2021/02/26 15:24:00,2021/02/26 16:53:17,56697544,45
2021022607224103,2021/02/26 07:22:00,2021/02/26 17:03:54,56697545,150
2021022607584108,2021/02/26 07:58:00,2021/02/26 17:04:46,56697546,150
2021022609264111,2021/02/26 09:26:00,2021/02/26 17:11:55,56697547,150
2021022616104125,2021/02/26 16:10:00,2021/02/26 17:12:44,56697548,45
2021022616204126,2021/02/26 16:20:00,2021/02/26 17:57:42,未開發票,60
2021022614164118,2021/02/26 14:16:00,2021/02/26 18:15:49,未開發票,120
2021022607464107,2021/02/26 07:46:00,2021/02/26 18:27:34,56697549,150
2021022617384127,2021/02/26 17:38:00,2021/02/26 18:29:43,56697550,30
2021022605334100,2021/02/26 05:33:00,2021/02/26 19:04:25,56697551,150
2021022614204119,2021/02/26 14:20:00,2021/02/26 20:11:37,56697552,150
2021022607144102,2021/02/26 07:14:00,2021/02/26 20:33:11,未開發票,150
2021022617474128,2021/02/26 17:47:00,2021/02/26 20:38:08,未開發票,90
2021022619514129,2021/02/26 19:51:00,2021/02/26 21:18:14,未開發票,45
2021022203153983,2021/02/22 03:15:00,2021/02/27 07:22:56,56697553,900
2021022711004138,2021/02/27 11:00:00,2021/02/27 11:31:30,56697554,30
2021022711494140,2021/02/27 11:49:00,2021/02/27 12:18:10,未開發票,15
2021022709534137,2021/02/27 09:53:00,2021/02/27 12:30:41,56697555,90
2021022709434136,2021/02/27 09:43:00,2021/02/27 12:42:05,56697556,90
2021022707494133,2021/02/27 07:49:00,2021/02/27 12:48:17,56697557,150
2021022707574135,2021/02/27 07:57:00,2021/02/27 14:18:35,56697558,150
2021022714494144,2021/02/27 14:49:00,2021/02/27 14:54:43,56697559,15
2021022713244141,2021/02/27 13:24:00,2021/02/27 15:03:12,未開發票,60
2021022714394143,2021/02/27 14:39:00,2021/02/27 15:06:20,未開發票,15
2021022714044142,2021/02/27 14:04:00,2021/02/27 15:35:36,未開發票,60
2021022714564145,2021/02/27 14:56:00,2021/02/27 15:42:36,未開發票,30
2021022707504134,2021/02/27 07:50:00,2021/02/27 16:34:40,56697560,150
2021022707314131,2021/02/27 07:31:00,2021/02/27 17:06:42,56697561,150
2021022707044130,2021/02/27 07:04:00,2021/02/27 17:09:25,未開發票,150
2021022716344147,2021/02/27 16:34:00,2021/02/27 17:10:22,56697562,30
2021022716084146,2021/02/27 16:08:00,2021/02/27 18:00:41,56697563,60
2021022707354132,2021/02/27 07:35:00,2021/02/27 19:29:14,未開發票,150
2021022719064150,2021/02/27 19:06:00,2021/02/27 19:45:48,56697564,30
2021022717104148,2021/02/27 17:10:00,2021/02/27 20:46:36,56697565,120
2021022718584149,2021/02/27 18:58:00,2021/02/27 21:05:25,未開發票,75
2021022719284151,2021/02/27 19:28:00,2021/02/27 21:15:39,56697566,60
2021022711304139,2021/02/27 11:30:00,2021/02/27 21:18:52,未開發票,150
2021022122093982,2021/02/21 22:09:00,2021/02/28 09:43:10,未開發票,1110
2021022809344155,2021/02/28 09:34:00,2021/02/28 09:50:09,56697567,15
2021022810364157,2021/02/28 10:36:00,2021/02/28 13:08:39,53104000,90
2021022814214161,2021/02/28 14:21:00,2021/02/28 15:04:07,未開發票,30
2021022810194156,2021/02/28 10:19:00,2021/02/28 15:23:43,53104001,150
2021022807354153,2021/02/28 07:35:00,2021/02/28 16:33:34,53104002,150
2021022813294160,2021/02/28 13:29:00,2021/02/28 16:45:46,未開發票,105
2021022816314164,2021/02/28 16:31:00,2021/02/28 17:27:11,53104003,30
2021022817204166,2021/02/28 17:20:00,2021/02/28 17:51:51,53104004,30
2021022810584158,2021/02/28 10:58:00,2021/02/28 18:17:14,53104005,150
2021022816594165,2021/02/28 16:59:00,2021/02/28 19:25:15,未開發票,75
2021022819484169,2021/02/28 19:48:00,2021/02/28 20:08:41,未開發票,15
2021022815144162,2021/02/28 15:14:00,2021/02/28 20:50:58,未開發票,150
2021022818204168,2021/02/28 18:20:00,2021/02/28 21:00:42,53104006,90
2021022813044159,2021/02/28 13:04:00,2021/02/28 21:23:26,53104007,150
